Date,Title,Content,URL,Publisher,LLMResponse,Sentiment
"Mon, 29 Apr 2024 10:09:20 GMT",Apple Earnings Preview: Is AAPL Stock a Buy Ahead of the May 2 Report? - InvestorPlace,Apple Earnings Preview: Is AAPL Stock a Buy Ahead of the May 2 Report?  InvestorPlace,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wNC9hcHBsZS1lYXJuaW5ncy1wcmV2aWV3LWlzLWFhcGwtc3RvY2stYS1idXktYWhlYWQtb2YtdGhlLW1heS0yLXJlcG9ydC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEUTRAL**,NEUTRAL
"Mon, 25 Mar 2024 07:00:00 GMT","Apple's AI Lifeline: Don't Panic. AAPL Stock Is Down, but Not Out. - InvestorPlace","Apple's AI Lifeline: Don't Panic. AAPL Stock Is Down, but Not Out.  InvestorPlace",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9hcHBsZXMtYWktbGlmZWxpbmUtZG9udC1wYW5pYy1hYXBsLXN0b2NrLWlzLWRvd24tYnV0LW5vdC1vdXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Thu, 14 Mar 2024 07:00:00 GMT",Apple (AAPL) Advances While Market Declines: Some Information for Investors - Yahoo Finance,Apple (AAPL) Advances While Market Declines: Some Information for Investors  Yahoo Finance,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWFkdmFuY2VzLXdoaWxlLW1hcmtldC0yMTQ1MjA2NTEuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Mon, 18 Mar 2024 07:00:00 GMT",Is Apple (AAPL) Facing Increasing Risk of Chinese Bans? - Yahoo Finance,Is Apple (AAPL) Facing Increasing Risk of Chinese Bans?  Yahoo Finance,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWZhY2luZy1pbmNyZWFzaW5nLXJpc2stMTQxNjQ5OTQ1Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEGATIVE**,NEGATIVE
"Thu, 02 May 2024 20:33:30 GMT","Apple (AAPL) Reports Q2, Announces $110B Share Buyback - StreetInsider.com","Apple (AAPL) Reports Q2, Announces $110B Share Buyback  StreetInsider.com",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL0NvcnBvcmF0ZStOZXdzL0FwcGxlKyUyOEFBUEwlMjkrUmVwb3J0cytRMiUyQytBbm5vdW5jZXMrJTI0MTEwQitTaGFyZStCdXliYWNrLzIzMTY1NjQ0Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.streetinsider.com', 'title': 'StreetInsider.com'}",**POSITIVE**,POSITIVE
"Fri, 09 Feb 2024 08:00:00 GMT",AAPL Stock Forecast: Surprise! Why Apple Is In Better Shape Than People Realize. - InvestorPlace,AAPL Stock Forecast: Surprise! Why Apple Is In Better Shape Than People Realize.  InvestorPlace,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMi9hYXBsLXN0b2NrLWZvcmVjYXN0LXN1cnByaXNlLXdoeS1hcHBsZS1pcy1pbi1iZXR0ZXItc2hhcGUtdGhhbi1wZW9wbGUtcmVhbGl6ZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Tue, 02 Apr 2024 07:00:00 GMT",AAPL: Should Investors Buy Apple (AAPL) in April? - StockNews.com,AAPL: Should Investors Buy Apple (AAPL) in April?  StockNews.com,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL2FhcGwtbHRyeC1hbG90LWxvZ2ktc2hvdWxkLWludmVzdG9ycy1idXktYXBwbGUtYWFwbC1pbi1hcHJpbC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}",**NEUTRAL**,NEUTRAL
"Sun, 07 Apr 2024 07:00:00 GMT",Apple (AAPL) Future Products Could Include Robots and Smart Home Push - Bloomberg,Apple (AAPL) Future Products Could Include Robots and Smart Home Push  Bloomberg,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyNC0wNC0wNy9hcHBsZS1hYXBsLWZ1dHVyZS1wcm9kdWN0cy1jb3VsZC1pbmNsdWRlLXJvYm90cy1hbmQtc21hcnQtaG9tZS1wdXNoLWx1cGlubW5h0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
"Wed, 01 May 2024 12:27:00 GMT","Apple Stock Quotes, Company News And Chart Analysis | Stock News & Stock Market Analysis - IBD - Investor's Business Daily","Apple Stock Quotes, Company News And Chart Analysis | Stock News & Stock Market Analysis - IBD  Investor's Business Daily",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FwcGxlLXN0b2NrLXF1b3Rlcy1jb21wYW55LW5ld3MtYW5kLWNoYXJ0LWFuYWx5c2lzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",**POSITIVE**,POSITIVE
"Tue, 02 Apr 2024 07:00:00 GMT",Apple Flirts With Support Levels After Worst Quarter in a Decade - Bloomberg,Apple Flirts With Support Levels After Worst Quarter in a Decade  Bloomberg,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA0LTAyL2FwcGxlLWZsaXJ0cy13aXRoLXN1cHBvcnQtbGV2ZWxzLWFmdGVyLXdvcnN0LXF1YXJ0ZXItaW4tYS1kZWNhZGXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**NEGATIVE**,NEGATIVE
"Tue, 30 Jan 2024 08:00:00 GMT","Apple's (AAPL) Q1 Earnings to Ride on Solid Mac Sales, Services - Yahoo Finance","Apple's (AAPL) Q1 Earnings to Ride on Solid Mac Sales, Services  Yahoo Finance",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZXMtYWFwbC1xMS1lYXJuaW5ncy1yaWRlLTE2MjcwMDQxMS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Wed, 03 Apr 2024 07:00:00 GMT",Where Will Apple Stock Be in 3 Years? - The Motley Fool,Where Will Apple Stock Be in 3 Years?  The Motley Fool,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDI0LzA0LzAzL3doZXJlLXdpbGwtYXBwbGUtc3RvY2stYmUtaW4tMy15ZWFycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",**POSITIVE**,POSITIVE
"Thu, 14 Mar 2024 07:00:00 GMT",Wall Street Analysts Look Bullish on Apple (AAPL): Should You Buy? - Yahoo Finance,Wall Street Analysts Look Bullish on Apple (AAPL): Should You Buy?  Yahoo Finance,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93YWxsLXN0cmVldC1hbmFseXN0cy1sb29rLWJ1bGxpc2gtMTMzMDA5MjkzLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Fri, 23 Feb 2024 08:00:00 GMT","Zacks Market Edge Highlights: AAPL, COST, WSM, LLY and HLT - Yahoo Finance","Zacks Market Edge Highlights: AAPL, COST, WSM, LLY and HLT  Yahoo Finance",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy96YWNrcy1tYXJrZXQtZWRnZS1oaWdobGlnaHRzLWFhcGwtMDgzNTAwMTUwLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Tue, 26 Mar 2024 07:00:00 GMT",Apple (AAPL) Registers a Bigger Fall Than the Market: Important Facts to Note - Yahoo Finance,Apple (AAPL) Registers a Bigger Fall Than the Market: Important Facts to Note  Yahoo Finance,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXJlZ2lzdGVycy1iaWdnZXItZmFsbC0yMTQ1MjI0NTIuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEGATIVE**,NEGATIVE
"Thu, 01 Feb 2024 08:00:00 GMT",AAPL Stock Outlook 2024: Can Apple Outsmart Microsoft? - InvestorPlace,AAPL Stock Outlook 2024: Can Apple Outsmart Microsoft?  InvestorPlace,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMi9hYXBsLXN0b2NrLW91dGxvb2stMjAyNC1jYW4tYXBwbGUtb3V0c21hcnQtbWljcm9zb2Z0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Thu, 01 Feb 2024 08:00:00 GMT",AAPL Stock Analysis 2024: A Sour Bite or a Sweet Deal? - InvestorPlace,AAPL Stock Analysis 2024: A Sour Bite or a Sweet Deal?  InvestorPlace,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMi9hYXBsLXN0b2NrLWFuYWx5c2lzLTIwMjQtYS1zb3VyLWJpdGUtb3ItYS1zd2VldC1kZWFsL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEUTRAL**,NEUTRAL
"Mon, 29 Apr 2024 11:10:48 GMT","Bernstein says 'be like Buffett,' buy Apple shares while cheap - CNBC","Bernstein says 'be like Buffett,' buy Apple shares while cheap  CNBC",https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5jbmJjLmNvbS8yMDI0LzA0LzI5L2Jlcm5zdGVpbi1zYXlzLWJlLWxpa2UtYnVmZmV0dC1hbmQtYnV5LWFwcGxlLXNoYXJlcy13aGlsZS10aGV5LWFyZS1jaGVhcC11cGdyYWRlcy10by1vdXRwZXJmb3JtLS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",**POSITIVE**,POSITIVE
"Wed, 03 Apr 2024 21:08:46 GMT",Apple (NASDAQ:AAPL) Is Looking to Enter the Home Robotics Market - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL) Is Looking to Enter the Home Robotics Market - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtaXMtbG9va2luZy10by1lbnRlci10aGUtaG9tZS1yb2JvdGljcy1tYXJrZXTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**POSITIVE**,POSITIVE
"Fri, 03 May 2024 12:15:00 GMT","Apple Sales Fall as iPhone, China Businesses Remain Sluggish - The Wall Street Journal","Apple Sales Fall as iPhone, China Businesses Remain Sluggish  The Wall Street Journal",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9hcHBsZS1hYXBsLXEyLWVhcm5pbmdzLXJlcG9ydC0yMDI0LWQ2MzM2NzNi0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}",**NEGATIVE**,NEGATIVE
"Fri, 26 Apr 2024 14:46:28 GMT",Apple reports next week. Here's a no-cost options trade to capitalize on a possible earnings bounce - CNBC,Apple reports next week. Here's a no-cost options trade to capitalize on a possible earnings bounce  CNBC,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDQvMjYvYWFwbC1yZXBvcnRzLW5leHQtd2Vlay1oZXJlcy1hbi1vcHRpb25zLXRyYWRlLXRvLWNhcGl0YWxpemUtb24tYS1wb3NzaWJsZS1lYXJuaW5ncy1ib3VuY2UuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",**POSITIVE**,POSITIVE
"Fri, 02 Feb 2024 08:00:00 GMT",Decoding Apple Inc (AAPL): A Strategic SWOT Insight - Yahoo Finance,Decoding Apple Inc (AAPL): A Strategic SWOT Insight  Yahoo Finance,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9kZWNvZGluZy1hcHBsZS1pbmMtYWFwbC1zdHJhdGVnaWMtMDUwMzA3NzI2Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Tue, 05 Mar 2024 08:00:00 GMT",Apple Shares Are Tanking. Here Are Levels Traders Are Watching - Bloomberg,Apple Shares Are Tanking. Here Are Levels Traders Are Watching  Bloomberg,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTAzLTA1L2FwcGxlLXNoYXJlcy1hcmUtdGFua2luZy1oZXJlLWFyZS1sZXZlbHMtdHJhZGVycy1hcmUtd2F0Y2hpbmfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**NEGATIVE**,NEGATIVE
"Thu, 02 May 2024 20:30:36 GMT",Apple (AAPL) Sales Decline Less Than Feared on China Demand - Bloomberg,Apple (AAPL) Sales Decline Less Than Feared on China Demand  Bloomberg,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA1LTAyL2FwcGxlLXNhbGVzLWRlY2xpbmUtbGVzcy10aGFuLWZlYXJlZC1hcy1jb21wYW55LXBsb3RzLWNvbWViYWNr0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
"Wed, 14 Feb 2024 08:00:00 GMT",AAPL Stock Outlook: Pick Up the Phone! $200 Is Calling. - InvestorPlace,AAPL Stock Outlook: Pick Up the Phone! $200 Is Calling.  InvestorPlace,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMi9hYXBsLXN0b2NrLW91dGxvb2stcGljay11cC10aGUtcGhvbmUtMjAwLWlzLWNhbGxpbmcv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Wed, 06 Mar 2024 08:00:00 GMT",Apple Stock vs Nvidia and Microsoft - Is AAPL An AI Buy? - TheStreet,Apple Stock vs Nvidia and Microsoft - Is AAPL An AI Buy?  TheStreet,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvbmV3cy9hcHBsZS1zdG9jay12cy1udmlkaWEtYW5kLW1pY3Jvc29mdC1pcy1hYXBsLWFuLWFpLWJ1edIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",**NEUTRAL**,NEUTRAL
"Tue, 30 Jan 2024 08:00:00 GMT",Is Apple (AAPL) a Buy Heading into Fiscal Q1 Earnings Announcement? - Yahoo Finance,Is Apple (AAPL) a Buy Heading into Fiscal Q1 Earnings Announcement?  Yahoo Finance,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWJ1eS1oZWFkaW5nLWZpc2NhbC0xNzA4MDA3NTIuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Mon, 18 Mar 2024 07:00:00 GMT",Apple Inc. (AAPL) is Attracting Investor Attention: Here is What You Should Know - Yahoo Finance,Apple Inc. (AAPL) is Attracting Investor Attention: Here is What You Should Know  Yahoo Finance,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtYWFwbC1hdHRyYWN0aW5nLWludmVzdG9yLTEzMDAxNTA3Ny5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Thu, 01 Feb 2024 08:00:00 GMT",Apple Inc (AAPL) Posts Record EPS in Q1; Services Hit New High - Yahoo Finance,Apple Inc (AAPL) Posts Record EPS in Q1; Services Hit New High  Yahoo Finance,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtYWFwbC1wb3N0cy1yZWNvcmQtMjE1NDA5NTYzLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Mon, 29 Jan 2024 08:00:00 GMT",Apple (AAPL) to Report Q1 Earnings: What's in the Offing? - Yahoo Finance,Apple (AAPL) to Report Q1 Earnings: What's in the Offing?  Yahoo Finance,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXJlcG9ydC1xMS1lYXJuaW5ncy0xNjIwMDA5OTIuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Tue, 30 Jan 2024 08:00:00 GMT",MSFT vs. AAPL: The Race to $4 Trillion Is Tech's Super Bowl - InvestorPlace,MSFT vs. AAPL: The Race to $4 Trillion Is Tech's Super Bowl  InvestorPlace,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMS9tc2Z0LXZzLWFhcGwtdGhlLXJhY2UtdG8tNC10cmlsbGlvbi1pcy10ZWNocy1zdXBlci1ib3dsL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Thu, 29 Feb 2024 08:00:00 GMT",Warren Buffett Watch: Why He Dumped AAPL and What He Bought Instead - InvestorPlace,Warren Buffett Watch: Why He Dumped AAPL and What He Bought Instead  InvestorPlace,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMi93YXJyZW4tYnVmZmV0dC13YXRjaC13aHktaGUtZHVtcGVkLWFhcGwtYW5kLXdoYXQtaGUtYm91Z2h0LWluc3RlYWQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEUTRAL**,NEUTRAL
"Wed, 06 Mar 2024 08:00:00 GMT",Trade of the Day: Profit Off Recent Weakness in Apple (AAPL) Stock - InvestorPlace,Trade of the Day: Profit Off Recent Weakness in Apple (AAPL) Stock  InvestorPlace,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy90cmFkZS1vZi10aGUtZGF5LXByb2ZpdC1vZmYtcmVjZW50LXdlYWtuZXNzLWluLWFwcGxlLWFhcGwtc3RvY2sv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEGATIVE**,NEGATIVE
"Mon, 01 Apr 2024 07:00:00 GMT",Apple (NASDAQ:AAPL) Down With Analyst Downgrade - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL) Down With Analyst Downgrade - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtZG93bi13aXRoLWFuYWx5c3QtZG93bmdyYWRl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**NEGATIVE**,NEGATIVE
"Mon, 29 Apr 2024 16:47:00 GMT",Should You Buy Apple (AAPL) Stock Ahead of Q2 Earnings? - Yahoo Finance,Should You Buy Apple (AAPL) Stock Ahead of Q2 Earnings?  Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9idXktYXBwbGUtYWFwbC1zdG9jay1haGVhZC0xNjQ3MDA4ODAuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Wed, 13 Mar 2024 07:00:00 GMT","Apple Stock: 2 Reasons Why It's Down, 2 Reasons To Believe In A Rebound - TheStreet","Apple Stock: 2 Reasons Why It's Down, 2 Reasons To Believe In A Rebound  TheStreet",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stMi1yZWFzb25zLXdoeS1pdHMtZG93bi0yLXJlYXNvbnMtdG8tYmVsaWV2ZS1pbi1hLXJlYm91bmTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",**NEUTRAL**,NEUTRAL
"Thu, 21 Mar 2024 07:00:00 GMT",Apple's AI Awakening: Is Google's Gemini the Spark AAPL Stock Needs? - InvestorPlace,Apple's AI Awakening: Is Google's Gemini the Spark AAPL Stock Needs?  InvestorPlace,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9hcHBsZXMtYWktYXdha2VuaW5nLWlzLWdvb2dsZXMtZ2VtaW5pLXRoZS1zcGFyay1hYXBsLXN0b2NrLW5lZWRzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Wed, 03 Apr 2024 07:00:00 GMT",Apple (AAPL) Explores Home Robots After Abandoning Car Efforts - Bloomberg,Apple (AAPL) Explores Home Robots After Abandoning Car Efforts  Bloomberg,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA0LTAzL2FwcGxlLWV4cGxvcmVzLWhvbWUtcm9ib3RzLWFmdGVyLWFiYW5kb25pbmctY2FyLWVmZm9ydHPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
"Wed, 21 Feb 2024 18:34:32 GMT",Apple (NASDAQ:AAPL) Up Fractionally despite Rising Vision Pro Returns - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL) Up Fractionally despite Rising Vision Pro Returns - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtdXAtZnJhY3Rpb25hbGx5LWRlc3BpdGUtcmlzaW5nLXZpc2lvbi1wcm8tcmV0dXJuc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**NEUTRAL**,NEUTRAL
"Mon, 29 Jan 2024 08:00:00 GMT",Apple Stock (NASDAQ:AAPL): Vision Pro Is a Potential Silver Lining - Yahoo Finance,Apple Stock (NASDAQ:AAPL): Vision Pro Is a Potential Silver Lining  Yahoo Finance,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1zdG9jay1uYXNkYXEtYWFwbC12aXNpb24tMDAwMDExNzUyLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Fri, 23 Feb 2024 08:00:00 GMT",How To Buy Apple Stock (AAPL) – Forbes Advisor Canada - Forbes,How To Buy Apple Stock (AAPL) – Forbes Advisor Canada  Forbes,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vYWR2aXNvci9jYS9pbnZlc3RpbmcvaG93LXRvLWJ1eS1hcHBsZS1hYXBsLXN0b2NrL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",**POSITIVE**,POSITIVE
"Fri, 12 Apr 2024 07:00:00 GMT",Apple Signal of AI Intent Unleashes $112 Billion Stock Surge - Bloomberg,Apple Signal of AI Intent Unleashes $112 Billion Stock Surge  Bloomberg,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA0LTEyL2FwcGxlLXNpZ25hbC1vZi1haS1pbnRlbnQtdW5sZWFzaGVzLTExMi1iaWxsaW9uLXN0b2NrLXN1cmdl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
